,annotation_id,attribution_present,because,conversation_id,participant_id
1841,21297,False,0,4-MG-2014-05-20_PES_3_consensus.xml,4-MG
1842,21298,False,0,4-MG-2014-05-20_PES_3_consensus.xml,4-MG
1843,21299,False,0,4-MG-2014-05-20_PES_3_consensus.xml,4-MG
1844,21300,False,0,4-MG-2014-05-20_PES_3_consensus.xml,4-MG
1845,12563,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1846,12564,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1847,12565,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1848,12566,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1849,12567,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1850,12568,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1851,12569,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1852,12570,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1853,12571,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1854,12572,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1855,12573,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1856,12574,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1857,12575,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1858,12576,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1859,12577,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1860,12578,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1861,12579,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1862,12580,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1863,12581,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1864,12582,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1865,12583,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1866,12584,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1867,12585,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1868,12586,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1869,12587,False,1,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1870,12588,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1871,12589,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1872,12590,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1873,12591,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1874,12592,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1875,12593,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1876,12594,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1877,12595,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1878,12596,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1879,12597,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1880,12598,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1881,12599,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1882,12600,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1883,12601,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1884,12602,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1885,12603,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1886,12604,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1887,12605,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1888,12606,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1889,12607,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1890,12608,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1891,12609,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1892,12610,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1893,12611,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1894,12612,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1895,12613,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1896,12614,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1897,12615,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1898,12616,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1899,12617,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1900,12618,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1901,12619,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1902,12620,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1903,12621,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1904,12622,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1905,12623,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1906,12624,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1907,12625,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1908,12626,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1909,12627,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1910,12628,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1911,12629,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1912,12630,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1913,12631,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1914,12632,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1915,12633,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1916,12634,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1917,12635,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1918,12636,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1919,12637,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1920,12638,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1921,12639,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1922,12640,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1923,12641,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1924,12642,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1925,12643,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1926,12644,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1927,12645,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1928,12646,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1929,12647,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1930,12648,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1931,12649,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1932,12650,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1933,12651,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1934,12652,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1935,12653,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1936,12654,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1937,12655,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1938,12656,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1939,12657,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1940,12658,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1941,12659,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1942,12660,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1943,12661,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1944,12662,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1945,12663,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1946,12664,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1947,12665,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1948,12666,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1949,12667,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1950,12668,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1951,12669,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1952,12670,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1953,12671,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1954,12672,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1955,12673,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1956,12674,False,1,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1957,12675,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1958,12676,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1959,12677,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1960,12678,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1961,12679,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1962,12680,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1963,12681,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1964,12682,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1965,12683,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1966,12684,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1967,12685,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1968,12686,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1969,12687,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1970,12688,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1971,12689,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1972,12690,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1973,12691,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1974,12692,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1975,12693,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1976,12694,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1977,12695,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1978,12696,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1979,12697,False,1,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1980,12698,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1981,12699,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1982,12700,True,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1983,12701,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1984,12702,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1985,12703,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1986,12704,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1987,12705,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1988,12706,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1989,12707,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1990,12708,True,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1991,12709,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1992,12710,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1993,12711,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1994,12712,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1995,12713,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1996,12714,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1997,12715,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1998,12716,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
1999,12717,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2000,12718,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2001,12719,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2002,12720,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2003,12721,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2004,12722,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2005,12723,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2006,12724,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2007,12725,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2008,12726,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2009,12727,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2010,12728,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2011,12729,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2012,12730,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2013,12731,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2014,12732,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2015,12733,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2016,12734,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2017,12735,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2018,12736,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2019,12737,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2020,12738,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2021,12739,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2022,12740,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2023,12741,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2024,12742,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2025,12743,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2026,12744,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2027,12745,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2028,12746,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2029,12747,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2030,12748,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2031,12749,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2032,12750,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2033,12751,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2034,12752,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2035,12753,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2036,12754,True,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2037,12755,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2038,12756,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2039,12757,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2040,12758,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2041,12759,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2042,12760,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2043,12761,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2044,12762,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2045,12763,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2046,12764,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2047,12765,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2048,12766,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2049,12767,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2050,12768,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2051,12769,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2052,12770,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2053,12771,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2054,12772,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2055,12773,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2056,12774,False,1,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2057,12775,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2058,12776,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2059,12777,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2060,12778,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2061,12779,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2062,12780,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2063,12781,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2064,12782,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2065,12783,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2066,12784,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2067,12785,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2068,12786,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2069,12787,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2070,12788,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2071,12789,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2072,12790,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2073,12791,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2074,12792,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2075,12793,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2076,12794,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2077,12795,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2078,12796,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2079,12797,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2080,12798,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2081,12799,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2082,12800,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2083,12801,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2084,12802,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2085,12803,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2086,12804,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2087,12805,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2088,12806,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2089,12807,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2090,12808,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2091,12809,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2092,12810,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2093,12811,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2094,12812,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2095,12813,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2096,12814,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2097,12815,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2098,12816,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2099,12817,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2100,12818,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2101,12819,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2102,12820,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2103,12821,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2104,12822,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2105,12823,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2106,12824,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2107,12825,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2108,12826,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2109,12827,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2110,12828,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2111,12829,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2112,12830,False,1,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2113,12831,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2114,12832,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2115,12833,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2116,12834,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2117,12835,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2118,12836,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2119,12837,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2120,12838,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2121,12839,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2122,12840,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2123,12841,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2124,12842,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2125,12843,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2126,12844,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2127,12845,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2128,12846,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2129,12847,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2130,12848,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2131,12849,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2132,12850,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2133,12851,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2134,12852,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2135,12853,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2136,12854,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2137,12855,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2138,12856,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2139,12857,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2140,12858,False,1,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2141,12859,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2142,12860,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2143,12861,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2144,12862,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2145,12863,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2146,12864,False,1,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2147,12865,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2148,12866,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2149,12867,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2150,12868,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2151,12869,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2152,12870,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2153,12871,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2154,12872,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2155,12873,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2156,12874,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2157,12875,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2158,12876,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2159,12877,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2160,12878,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2161,12879,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2162,12880,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2163,12881,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2164,12882,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2165,12883,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2166,12884,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2167,12885,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2168,12886,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2169,12887,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2170,12888,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2171,12889,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2172,12890,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2173,12891,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2174,12892,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2175,12893,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2176,12894,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2177,12895,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2178,12896,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2179,12897,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2180,12898,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2181,12899,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2182,12900,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2183,12901,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2184,12902,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2185,12903,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2186,12904,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2187,12905,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2188,12906,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2189,12907,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2190,12908,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2191,12909,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2192,12910,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2193,12911,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2194,12912,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2195,12913,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2196,12914,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2197,12915,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
2198,12916,False,0,4-MG-2014-05-19_PES_3_consensus.xml,4-MG
